cell_id,row,col,center_lat,center_lon,iceberg_risk,trajectory_risk,sea_ice_risk,uncertainty_risk,quality_risk,total_risk,no_go
5165,34,65,-65.77499226096201,134.77500000000074,0.39786400000000005,0.15,0.0,0.3,0.21438468917548464,0.21747163445877424,False
5166,34,66,-65.77499226096201,134.82500000000076,0.39786400000000005,0.15,0.0,0.3,0.22415350474221213,0.2179600752371106,False
5167,34,67,-65.774992260962,134.87500000000077,0.39786400000000005,0.15,0.0,0.3,0.23431260441438806,0.2184680302207194,False
5168,34,68,-65.77499226096201,134.92500000000078,0.7440450000000001,0.15,0.0,0.3,0.24486410497550187,0.34015895524877504,False
5169,34,69,-65.77499226096201,134.9750000000008,0.7459950000000001,0.15,0.0,0.0,0.2558056285540123,0.3113885314277006,False
5170,34,70,-65.774992260962,135.02500000000077,0.7459950000000001,0.15,0.0,0.0,0.26712850685147893,0.31195467534257393,False
5171,34,71,-65.774992260962,135.07500000000084,0.7459950000000001,0.15,0.0,0.0,0.2788152518175956,0.3125390125908798,False
5172,34,72,-65.774992260962,135.12500000000082,0.7459950000000001,0.15,0.0,0.0,0.2908359558970431,0.31314004779485216,False
5173,34,73,-65.77499226096201,135.17500000000084,0.7459950000000001,0.15,0.0,0.0,0.30314312048853526,0.31375540602442675,False
5174,34,74,-65.77499226096201,135.22500000000085,0.7459950000000001,0.15,0.0,0.0,0.31566417585353795,0.3143814587926769,False
5175,34,75,-65.774992260962,135.27500000000086,0.99206,0.15,0.0,0.0,0.3282906482210747,0.4011355324110537,False
5176,34,76,-65.77499226096201,135.32500000000087,0.9946600000000001,0.15,0.0,0.0,0.34086262077515167,0.4026741310387576,True
5177,34,77,-65.774992260962,135.37500000000088,0.9946600000000001,0.15,0.0,0.0,0.3531471263619133,0.4032883563180957,True
5178,34,78,-65.774992260962,135.42500000000092,0.9946600000000001,0.0,0.0,0.0,0.3648103245316024,0.36637151622658015,True
5179,34,79,-65.77499226096201,135.4750000000009,0.9946600000000001,0.0,0.0,0.0,0.3753880074983592,0.366900400374918,True
5180,34,80,-65.774992260962,135.52500000000092,0.9946600000000001,0.0,0.0,0.0,0.38427100031755523,0.3673445500158778,True
5181,34,81,-65.77499226096201,135.57500000000093,0.9946600000000001,0.0,0.0,0.0,0.39074243975562484,0.36766812198778126,True
5182,34,82,-65.774992260962,135.62500000000097,0.9938600000000001,0.0,0.0,0.0,0.39411398706650796,0.3675566993533254,True
5183,34,83,-65.774992260962,135.67500000000095,0.99024,0.0,0.0,0.0,0.3939556287057884,0.36628178143528944,True
5184,34,84,-65.774992260962,135.72500000000096,0.99024,0.0,0.0,0.0,0.3973318821880715,0.36645059410940356,True
5185,34,85,-65.774992260962,135.77500000000097,0.99024,0.0,0.0,0.0,0.3952045558131149,0.36634422779065573,True
5186,34,86,-65.774992260962,135.82500000000098,0.99024,0.0,0.0,0.0,0.3876141862712618,0.3659647093135631,True
5187,34,87,-65.77499226096201,135.87500000000102,0.99024,0.0,0.0,0.0,0.39609429005147434,0.3663887145025737,True
5188,34,88,-65.77499226096201,135.925000000001,0.99024,0.0,0.0,0.0,0.411217446431152,0.3671448723215576,True
5189,34,89,-65.774992260962,135.97500000000102,0.9937800000000001,0.0,0.0,0.0,0.42526306737068464,0.36908615336853423,True
5190,34,90,-65.77499226096201,136.02500000000103,0.9937800000000001,0.0,0.0,0.0,0.4361684377049571,0.36963142188524784,True
5191,34,91,-65.774992260962,136.07500000000104,0.9967,0.0,0.0,0.0,0.44023465357798763,0.3708567326788994,True
5192,34,92,-65.77499226096202,136.12500000000105,0.9967,0.0,0.0,0.0,0.4364256615007415,0.3706662830750371,True
5193,34,93,-65.77499226096201,136.17500000000106,0.9967,0.0,0.0,0.0,0.4302220308419956,0.3703561015420998,True
5194,34,94,-65.77499226096201,136.2250000000011,0.9967,0.0,0.0,0.0,0.42584325038474746,0.3701371625192374,True
5195,34,95,-65.77499226096201,136.27500000000109,0.9967,0.0,0.0,0.0,0.42820915219884537,0.3702554576099423,True
5196,34,96,-65.774992260962,136.3250000000011,0.9967,0.0,0.0,0.0,0.42443561563654353,0.3700667807818272,True
5197,34,97,-65.77499226096201,136.3750000000011,0.9967,0.0,0.0,0.0,0.4160728583127582,0.3696486429156379,True
5198,34,98,-65.774992260962,136.42500000000112,0.9967,0.0,0.0,0.0,0.4106880950349129,0.3693794047517457,True
5199,34,99,-65.774992260962,136.47500000000113,0.99206,0.0,0.0,0.0,0.4283219048862887,0.36863709524431443,True
5200,34,100,-65.77499226096201,136.5250000000011,0.99448,0.0,0.0,0.0,0.44508826467595125,0.37032241323379755,True
5201,34,101,-65.774992260962,136.57500000000115,0.99448,0.0,0.0,0.0,0.4584174689188437,0.37098887344594217,True
5202,34,102,-65.774992260962,136.62500000000117,0.99448,0.0,0.0,0.0,0.46256710075854995,0.3711963550379275,True
5203,34,103,-65.77499226096201,136.6750000000012,0.99448,0.0,0.0,0.0,0.454422187488551,0.37078910937442755,True
5204,34,104,-65.77499226096201,136.7250000000012,0.99448,0.0,0.0,0.0,0.4394066679474067,0.3700383333973703,True
5205,34,105,-65.77499226096201,136.7750000000012,0.99448,0.0,0.0,0.0,0.42216412083418203,0.3691762060417091,True
5206,34,106,-65.77499226096201,136.8250000000012,0.99448,0.0,0.0,0.0,0.4044858694174467,0.36829229347087233,True
5207,34,107,-65.77499226096201,136.87500000000122,0.99448,0.0,0.0,0.0,0.3870246716778219,0.36741923358389106,True
5208,34,108,-65.774992260962,136.92500000000126,0.90042,0.0,0.0,0.0,0.3700400030985732,0.3336490001549286,False
5209,34,109,-65.77499226096201,136.97500000000124,0.74586,0.0,0.0,0.0,0.353640004963358,0.2787330002481679,False
5210,34,110,-65.774992260962,137.02500000000126,0.74586,0.0,0.0,0.0,0.337867166116487,0.2779443583058243,False
5211,34,111,-65.77499226096201,137.07500000000127,0.74586,0.0,0.0,0.0,0.32273267111810494,0.2771876335559052,False
5212,34,112,-65.774992260962,137.12500000000128,0.74586,0.0,0.0,0.0,0.30823174199644254,0.2764625870998221,False
5213,34,113,-65.77499226096201,137.1750000000013,0.74586,0.0,0.0,0.0,0.29435111803578656,0.2757685559017893,False
5214,34,114,-65.774992260962,137.22500000000127,0.74586,0.0,0.0014980618585283146,0.0,0.28107296669510723,0.2754791637993874,False
5215,34,115,-65.77499226096201,137.2750000000013,0.39868000000000003,0.0,0.0019688677300348984,0.0,0.2683770452484211,0.1534490691949298,False
5216,34,116,-65.774992260962,137.32500000000132,0.39868000000000003,0.0,0.002160849593135642,0.0,0.25624194874686806,0.15289030983562732,False
5217,34,117,-65.77499226096201,137.37500000000136,0.39779200000000003,0.0,0.0015947590281609003,0.0,0.24464585475767803,0.1518581824949241,False
5218,34,118,-65.77499226096201,137.42500000000135,0.39779200000000003,0.0,0.0005206589884488634,0.0,0.23356697832070017,0.15103571366314722,False
5219,34,119,-65.774992260962,137.47500000000136,0.39779200000000003,0.0,0.0010039370108405284,0.0,0.2229838536468869,0.15062737693505449,False
5220,34,120,-65.77499226096201,137.52500000000137,0.39779200000000003,0.0,0.0019409416686918578,0.0,0.2128755088953792,0.15035621086194192,False
5221,34,121,-65.774992260962,137.57500000000138,0.39779200000000003,0.0,0.003770698383648512,0.0,0.20322157319273182,0.1503309532555487,False
5222,34,122,-65.774992260962,137.62500000000142,0.39779200000000003,0.0,0.003522119804186031,0.0,0.1940023397614181,0.14980784693911742,False
5223,34,123,-65.774992260962,137.6750000000014,0.39779200000000003,0.0,0.001327001718502995,0.0,0.18519880011341808,0.14881889043529664,False
5224,34,124,-65.774992260962,137.72500000000144,0.39779200000000003,0.0,0.0002297456795200238,0.0,0.17679265891312806,0.1481242693655364,False
5225,34,125,-65.77499226096201,137.77500000000143,0.39779200000000003,0.0,0.0005673631447962974,0.0,0.1687663358114427,0.14780735757677121,False
5226,34,126,-65.774992260962,137.82500000000144,0.149505,0.0,0.0015639211336865334,0.0,0.161102958464987,0.06077287820667098,False
5227,34,127,-65.774992260962,137.87500000000145,0.149505,0.0,0.0017844753488230577,0.0,0.1537863496053295,0.06046218631747224,False
5228,34,128,-65.77499226096201,137.92500000000143,0.149505,0.0,0.0015009665789932811,0.0,0.14680101013368982,0.060042042151432815,False
5229,34,129,-65.77499226096201,137.9750000000015,0.149505,0.0,0.0008401164165579016,0.0,0.14013209962005724,0.059543384085142335,False
5230,34,130,-65.77499226096201,138.02500000000148,0.149505,0.0,8.711750407664556e-05,0.0,0.13376541517880206,0.05903680013495926,False
5231,34,131,-65.774992260962,138.0750000000015,0.149505,0.0,0.0001640093072226132,0.0,0.12768736941127184,0.058752120797369245,False
5232,34,132,-65.774992260962,138.1250000000015,0.149505,0.0,0.0006754549613248536,0.0,0.12188496790865885,0.058589862135764156,False
5233,34,133,-65.77499226096201,138.17500000000155,0.149505,0.0,0.0,0.0,0.11634578666821822,0.05814403933341091,False
5234,34,134,-65.77499226096201,138.22500000000153,0.149505,0.0,0.0,0.0,0.11105794967561405,0.0578796474837807,False
5235,34,135,-65.774992260962,138.2750000000015,0.149505,0.0,0.0,0.0,0.10601010683342293,0.057627255341671145,False
5236,34,136,-65.774992260962,138.32500000000158,0.149505,0.0,0.0,0.0,0.10119141236281703,0.05738632061814085,False
5237,34,137,-65.77499226096201,138.37500000000156,0.149505,0.0,0.0,0.0,0.09659150376641222,0.05715632518832061,False
5238,34,138,-65.77499226096201,138.42500000000157,0.149172,0.0,0.0,0.0,0.09220048141144996,0.056820224070572495,False
5239,34,139,-65.77499226096201,138.4750000000016,0.149172,0.0,0.0,0.0,0.08800888877112777,0.05661064443855639,False
5240,34,140,-65.77499226096201,138.5250000000016,0.149172,0.0,0.0,0.0,0.08400769334589607,0.0564105846672948,False
5241,34,141,-65.77499226096201,138.5750000000016,0.149172,0.0,0.0,0.0,0.08018826827468921,0.05621961341373446,False
5242,34,142,-65.774992260962,138.62500000000162,0.149172,0.0,0.0,0.0,0.07654237463721487,0.05603731873186074,False
5243,34,143,-65.77499226096201,138.67500000000163,0.149172,0.0,0.0,0.0,0.07306214444184596,0.0558633072220923,False
5244,34,144,-65.77499226096201,138.72500000000164,0.149172,0.0,0.0,0.0,0.069740064288792,0.0556972032144396,False
5245,34,145,-65.77499226096201,138.77500000000165,0.149172,0.0,0.0,0.0,0.06656895969473012,0.055538647984736504,False
5246,34,146,-65.774992260962,138.82500000000167,0.149172,0.0,0.0,0.0,0.06354198006249312,0.055387299003124654,False
5247,34,147,-65.77499226096201,138.87500000000168,0.0,0.0,0.0,0.0,0.060652584277661285,0.0030326292138830643,False
5248,34,148,-65.77499226096201,138.9250000000017,0.0,0.0,0.0,0.0,0.05789452691269666,0.0028947263456348335,False
5249,34,149,-65.77499226096201,138.9750000000017,0.0,0.0,0.0,0.0,0.05526184501853903,0.0027630922509269515,False
5250,35,0,-65.7249922800682,131.525,0.0,0.4,0.0,0.3,0.010583537129773243,0.13052917685648865,False
5251,35,1,-65.7249922800682,131.57500000000002,0.0,0.4,0.0,0.3,0.011085424899376644,0.13055427124496885,False
5252,35,2,-65.7249922800682,131.62500000000003,0.0,0.4,0.0,0.3,0.011611065875513433,0.1305805532937757,False
5253,35,3,-65.7249922800682,131.67500000000004,0.0,0.4,0.0,0.3,0.012161579723988443,0.13060807898619942,False
5254,35,4,-65.7249922800682,131.72500000000005,0.0,0.4,0.0,0.3,0.012738138450463673,0.1306369069225232,False
5255,35,5,-65.7249922800682,131.77500000000006,0.0,0.4,0.0,0.3,0.013341968802432843,0.13066709844012164,False
5256,35,6,-65.7249922800682,131.8250000000001,0.0,0.4,0.0,0.3,0.013974354776517893,0.1306987177388259,False
5257,35,7,-65.7249922800682,131.87500000000009,0.0,0.4,0.0,0.3,0.014636640235114382,0.13073183201175573,False
5258,35,8,-65.7249922800682,131.9250000000001,0.0,0.4,0.0,0.3,0.015330231636489644,0.13076651158182448,False
5259,35,9,-65.7249922800682,131.9750000000001,0.0,0.4,0.0,0.3,0.016056600882488375,0.13080283004412444,False
5260,35,10,-65.7249922800682,132.02500000000012,0.0,0.4,0.0,0.6,0.016817288288062386,0.16084086441440312,False
5261,35,11,-65.7249922800682,132.07500000000013,0.0,0.75,0.0,0.6,0.017613905676857836,0.24838069528384288,False
5262,35,12,-65.7249922800682,132.1250000000001,0.0,0.75,0.0,0.6,0.018448139607107113,0.24842240698035536,False
5263,35,13,-65.7249922800682,132.17500000000015,0.0,0.75,0.0,0.6,0.01932175473204687,0.24846608773660234,False
5264,35,14,-65.7249922800682,132.22500000000016,0.0,0.75,0.0,0.6,0.020236597299042283,0.2485118298649521,False
5265,35,15,-65.7249922800682,132.27500000000018,0.0,0.75,0.0,0.6,0.02119459879149597,0.24855972993957479,False
5266,35,16,-65.7249922800682,132.3250000000002,0.0,0.75,0.0,0.6,0.022197779717497403,0.24860988898587486,False
5267,35,17,-65.7249922800682,132.37500000000023,0.0,0.75,0.0,0.6,0.023248253548970234,0.2486624126774485,False
5268,35,18,-65.7249922800682,132.42500000000024,0.0,0.75,0.0,0.6,0.0243482308148322,0.24871741154074162,False
5269,35,19,-65.7249922800682,132.47500000000022,0.0,0.75,0.0,0.6,0.02550002335134489,0.24877500116756723,False
5270,35,20,-65.7249922800682,132.52500000000023,0.0,0.75,0.0,0.6,0.026706048712424074,0.24883530243562121,False
5271,35,21,-65.7249922800682,132.57500000000024,0.0,0.75,0.0,0.6,0.027968834742142634,0.24889844173710712,False
5272,35,22,-65.7249922800682,132.62500000000028,0.0,0.75,0.0,0.6,0.02929102431102448,0.24896455121555122,False
5273,35,23,-65.7249922800682,132.67500000000027,0.0,0.75,0.0,0.6,0.03067538021691381,0.2490337690108457,False
5274,35,24,-65.7249922800682,132.72500000000028,0.0,0.75,0.0,0.6,0.03212479025023827,0.2491062395125119,False
5275,35,25,-65.7249922800682,132.7750000000003,0.0,0.75,0.0,0.6,0.03364227242229417,0.2491821136211147,False
5276,35,26,-65.7249922800682,132.8250000000003,0.0,0.75,0.0,0.6,0.03523098035374905,0.24926154901768746,False
5277,35,27,-65.7249922800682,132.8750000000003,0.0,0.75,0.0,0.6,0.036894208818831965,0.24934471044094159,False
5278,35,28,-65.7249922800682,132.92500000000032,0.0,0.75,0.0,0.6,0.03863539943859558,0.24943176997192978,False
5279,35,29,-65.7249922800682,132.97500000000036,0.0,0.75,0.0,0.6,0.040458146514148495,0.24952290732570742,False
5280,35,30,-65.7249922800682,133.02500000000035,0.0,0.75,0.0,0.6,0.04236620298775412,0.2496183101493877,False
5281,35,31,-65.7249922800682,133.0750000000004,0.0,0.75,0.0,0.6,0.044363486516115776,0.2497181743258058,False
5282,35,32,-65.7249922800682,133.12500000000037,0.0,0.75,0.0,0.6,0.046454085635861064,0.24982270428179304,False
5283,35,33,-65.7249922800682,133.17500000000038,0.0,0.75,0.0,0.6,0.04864226599610445,0.24993211329980522,False
5284,35,34,-65.7249922800682,133.2250000000004,0.0,0.75,0.0,0.6,0.05093247662679216,0.25004662383133963,False
5285,35,35,-65.7249922800682,133.2750000000004,0.0,0.75,0.0,0.6,0.05332935620413294,0.2501664678102066,False
5286,35,36,-65.7249922800682,133.32500000000041,0.149199,0.75,0.0,0.6,0.05583773926554707,0.30251153696327737,False
5287,35,37,-65.7249922800682,133.37500000000043,0.149199,0.75,0.0,0.6,0.05846266231587259,0.3026427831157936,False
5288,35,38,-65.7249922800682,133.42500000000044,0.149199,0.75,0.0,0.6,0.061209369753724145,0.3027801184876862,False
5289,35,39,-65.7249922800682,133.47500000000045,0.149199,0.75,0.0,0.6,0.064083319531368,0.3029238159765684,False
5290,35,40,-65.7249922800682,133.52500000000046,0.149199,0.4,0.0,0.6,0.06709018844274825,0.21557415942213742,False
5291,35,41,-65.7249922800682,133.57500000000047,0.149199,0.4,0.0,0.3,0.07023587691156156,0.18573144384557808,False
5292,35,42,-65.7249922800682,133.62500000000048,0.149199,0.4,0.0,0.3,0.07352651312369493,0.18589597565618476,False
5293,35,43,-65.7249922800682,133.6750000000005,0.149199,0.4,0.0,0.3,0.07696845631473298,0.18606807281573667,False
5294,35,44,-65.7249922800682,133.7250000000005,0.149199,0.4,0.0,0.3,0.08056829898219643,0.18624806494910984,False
5295,35,45,-65.7249922800682,133.77500000000055,0.149199,0.4,0.0,0.3,0.08433286774189559,0.1864362933870948,False
5296,35,46,-65.7249922800682,133.82500000000053,0.149199,0.4,0.0,0.3,0.08826922248593348,0.18663311112429667,False
5297,35,47,-65.7249922800682,133.87500000000054,0.14928,0.4,0.0,0.3,0.0923846534236839,0.18686723267118419,False
5298,35,48,-65.7249922800682,133.92500000000055,0.14928,0.4,0.0,0.3,0.09668667549260127,0.18708233377463004,False
5299,35,49,-65.7249922800682,133.97500000000053,0.14928,0.4,0.0,0.3,0.10118301950839217,0.1873071509754196,False
5300,35,50,-65.7249922800682,134.02500000000057,0.14928,0.4,0.0,0.3,0.10588161927761197,0.1875420809638806,False
5301,35,51,-65.7249922800682,134.07500000000059,0.14928,0.4,0.0,0.3,0.11079059371214202,0.1877875296856071,False
5302,35,52,-65.7249922800682,134.1250000000006,0.149505,0.4,0.0,0.3,0.1159182227539846,0.18812266113769924,False
5303,35,53,-65.7249922800682,134.17500000000058,0.149505,0.4,0.0,0.3,0.12127291562652627,0.18839039578132633,False
5304,35,54,-65.7249922800682,134.22500000000062,0.149505,0.15,0.0,0.3,0.1268631695571967,0.12616990847785983,False
5305,35,55,-65.7249922800682,134.27500000000063,0.149505,0.15,0.0,0.3,0.13269751664248217,0.1264616258321241,False
5306,35,56,-65.7249922800682,134.32500000000064,0.149505,0.15,0.0,0.3,0.138784455918245,0.12676597279591226,False
5307,35,57,-65.7249922800682,134.37500000000068,0.149505,0.15,0.0,0.3,0.14513236691456335,0.12708336834572817,False
5308,35,58,-65.7249922800682,134.42500000000067,0.39786400000000005,0.15,0.0,0.3,0.1517493999589195,0.21433986999794596,False
5309,35,59,-65.7249922800682,134.47500000000068,0.39786400000000005,0.15,0.0,0.3,0.1586433371701959,0.21468456685850978,False
5310,35,60,-65.7249922800682,134.5250000000007,0.39786400000000005,0.15,0.0,0.3,0.1658214163579066,0.21504347081789532,False
5311,35,61,-65.7249922800682,134.5750000000007,0.39786400000000005,0.15,0.0,0.3,0.17329010777254636,0.21541690538862732,False
5312,35,62,-65.7249922800682,134.6250000000007,0.39786400000000005,0.15,0.0,0.3,0.18105483066358982,0.2158051415331795,False
5313,35,63,-65.7249922800682,134.67500000000072,0.39786400000000005,0.15,0.0,0.3,0.18911959265212758,0.2162083796326064,False
5314,35,64,-65.7249922800682,134.72500000000073,0.39786400000000005,0.15,0.0,0.3,0.19748652970057004,0.2166267264850285,False
5315,35,65,-65.7249922800682,134.77500000000074,0.39786400000000005,0.15,0.0,0.3,0.20615531755520694,0.21706016587776034,False
5316,35,66,-65.7249922800682,134.82500000000078,0.39786400000000005,0.15,0.0,0.3,0.2151224164434157,0.2175085208221708,False
5317,35,67,-65.7249922800682,134.87500000000077,0.39786400000000005,0.15,0.0,0.3,0.22438009893679536,0.21797140494683978,False
5318,35,68,-65.7249922800682,134.92500000000078,0.39786400000000005,0.15,0.0,0.0,0.23391519565274077,0.18844815978263704,False
5319,35,69,-65.7249922800682,134.9750000000008,0.7440450000000001,0.15,0.0,0.0,0.2437074744859032,0.31010112372429516,False
5320,35,70,-65.7249922800682,135.02500000000077,0.7459950000000001,0.15,0.0,0.0,0.2537275467094017,0.3112846273354701,False
5321,35,71,-65.7249922800682,135.0750000000008,0.7459950000000001,0.15,0.0,0.0,0.26393416983035173,0.3117949584915176,False
5322,35,72,-65.7249922800682,135.12500000000082,0.7459950000000001,0.15,0.0,0.0,0.27427079904912766,0.3123117899524564,False
5323,35,73,-65.7249922800682,135.17500000000086,0.7459950000000001,0.15,0.0,0.0,0.2846612418989724,0.31283131209494863,False
5324,35,74,-65.7249922800682,135.22500000000085,0.7459950000000001,0.15,0.0,0.0,0.2950043264308071,0.31334846632154034,False
5325,35,75,-65.7249922800682,135.2750000000009,0.7459950000000001,0.15,0.0,0.0,0.3051676641077588,0.3138566332053879,False
5326,35,76,-65.7249922800682,135.32500000000087,0.9379200000000001,0.15,0.0,0.0,0.31498098049087925,0.3815210490245439,False
5327,35,77,-65.7249922800682,135.37500000000088,0.95454,0.0,0.0,0.0,0.3242302503591599,0.350300512517958,True
5328,35,78,-65.7249922800682,135.4250000000009,0.9900800000000001,0.0,0.0,0.0,0.3326551411089828,0.36316075705544915,True
5329,35,79,-65.7249922800682,135.4750000000009,0.9900800000000001,0.0,0.0,0.0,0.33995392733070573,0.3635256963665353,True
5330,35,80,-65.7249922800682,135.52500000000092,0.99024,0.0,0.0,0.0,0.3458012622529932,0.36387406311264964,True
5331,35,81,-65.7249922800682,135.57500000000093,0.99024,0.0,0.0,0.0,0.3498829714924215,0.36407814857462106,True
5332,35,82,-65.7249922800682,135.62500000000097,0.99024,0.0,0.0,0.0,0.3519458852144368,0.3641812942607218,True
5333,35,83,-65.7249922800682,135.67500000000095,0.99024,0.0,0.0,0.0,0.360113288733731,0.36458966443668656,True
5334,35,84,-65.7249922800682,135.72500000000096,0.99024,0.0,0.0,0.0,0.3758541513464021,0.3653767075673201,True
5335,35,85,-65.7249922800682,135.77500000000097,0.99024,0.0,0.0,0.0,0.3899315318019403,0.366080576590097,True
5336,35,86,-65.7249922800682,135.82500000000095,0.99024,0.0,0.0,0.0,0.39530897720241687,0.36634944886012083,True
5337,35,87,-65.7249922800682,135.87500000000102,0.99024,0.0,0.0,0.0,0.4112222465223586,0.3671451123261179,True
5338,35,88,-65.7249922800682,135.925000000001,0.9937800000000001,0.0,0.0,0.0,0.4307856911613431,0.36936228455806713,True
5339,35,89,-65.7249922800682,135.97500000000105,0.9937800000000001,0.0,0.0,0.0,0.4511767609127567,0.37038183804563785,True
5340,35,90,-65.7249922800682,136.02500000000103,0.9967,0.0,0.0,0.0,0.4721328016161154,0.3724516400808058,True
5341,35,91,-65.7249922800682,136.07500000000104,0.9967,0.0,0.0,0.0,0.48885829300333467,0.37328791465016675,True
5342,35,92,-65.7249922800682,136.12500000000102,0.9967,0.0,0.0,0.0,0.484454424978342,0.37306772124891713,True
5343,35,93,-65.7249922800682,136.17500000000106,0.9967,0.0,0.0,0.0,0.4630295755938212,0.37199647877969105,True
5344,35,94,-65.7249922800682,136.22500000000107,0.9967,0.0,0.0,0.0,0.4704760825427664,0.37236880412713835,True
5345,35,95,-65.7249922800682,136.27500000000109,0.9967,0.0,0.0,0.0,0.4794997340129486,0.3728199867006474,True
5346,35,96,-65.7249922800682,136.32500000000113,0.9967,0.0,0.0,0.0,0.47038382610552365,0.3723641913052762,True
5347,35,97,-65.7249922800682,136.3750000000011,0.9967,0.0,0.0,0.0,0.45675851807251183,0.3716829259036256,True
5348,35,98,-65.7249922800682,136.42500000000112,0.9967,0.0,0.0,0.0,0.43873541945461764,0.3707817709727309,True
5349,35,99,-65.7249922800682,136.47500000000113,0.9967,0.0,0.0,0.0,0.4200205665789388,0.369846028328947,True
5350,35,100,-65.7249922800682,136.52500000000114,0.9884400000000001,0.0,0.0,0.0,0.4055737163129373,0.3662326858156469,True
5351,35,101,-65.7249922800682,136.57500000000115,0.9858,0.0,0.0,0.0,0.4115202084295925,0.3656060104214796,True
5352,35,102,-65.7249922800682,136.62500000000117,0.9858,0.0,0.0,0.0,0.4130616721147382,0.3656830836057369,True
5353,35,103,-65.7249922800682,136.67500000000118,0.9858,0.0,0.0,0.0,0.409892212176125,0.36552461060880626,True
5354,35,104,-65.7249922800682,136.7250000000012,0.95576,0.0,0.0,0.0,0.40261919527208595,0.3546469597636043,True
5355,35,105,-65.7249922800682,136.7750000000012,0.95576,0.0,0.0,0.0,0.39235873458812526,0.35413393672940624,True
5356,35,106,-65.7249922800682,136.8250000000012,0.90042,0.0,0.0,0.0,0.3802058357389847,0.3341572917869492,True
5357,35,107,-65.7249922800682,136.8750000000012,0.74586,0.0,0.0,0.0,0.36699303199419125,0.27940065159970956,False
5358,35,108,-65.7249922800682,136.92500000000126,0.74586,0.0,0.0,0.0,0.3532841390545861,0.2787152069527293,False
5359,35,109,-65.7249922800682,136.97500000000124,0.74586,0.0,0.0,0.0,0.3394431169860582,0.27802315584930287,False
5360,35,110,-65.7249922800682,137.02500000000128,0.74586,0.0,0.0,0.0,0.32570086353661637,0.2773360431768308,False
5361,35,111,-65.7249922800682,137.07500000000127,0.74586,0.0,0.0,0.0,0.31220278832411363,0.2766611394162057,False
5362,35,112,-65.7249922800682,137.12500000000128,0.74586,0.0,0.003104918146252394,0.0,0.2990395966473098,0.2767792093689286,False
5363,35,113,-65.7249922800682,137.1750000000013,0.74586,0.0,0.0033842945191118277,0.0,0.28626666467942885,0.27621040686374937,False
5364,35,114,-65.7249922800682,137.2250000000013,0.675315,0.0,0.0021359637831758504,0.0,0.27391623623685957,0.2505900527576369,False
5365,35,115,-65.7249922800682,137.2750000000013,0.39868000000000003,0.0,0.0001451282124929388,0.0,0.26200519451396526,0.15267454177882148,False
5366,35,116,-65.7249922800682,137.32500000000132,0.39868000000000003,0.0,0.0027990164529652305,0.0,0.2505400989025093,0.15276475905836676,False
5367,35,117,-65.7249922800682,137.37500000000134,0.39779200000000003,0.0,0.007917304100329625,0.0,0.23952050970793629,0.15318255151047921,False
5368,35,118,-65.7249922800682,137.42500000000135,0.39779200000000003,0.0,0.010136946829258076,0.0,0.2289412225511476,0.1532084978348719,False
5369,35,119,-65.7249922800682,137.47500000000136,0.39779200000000003,0.0,0.010733370748686131,0.0,0.21879379539365604,0.1528502324568543,False
5370,35,120,-65.7249922800682,137.52500000000137,0.39779200000000003,0.0,0.005316676135545996,0.0,0.2090676079948161,0.1510097494336273,False
5371,35,121,-65.7249922800682,137.57500000000135,0.39779200000000003,0.0,0.0002450769847210245,0.0,0.19975060671353173,0.14927599958185683,False
5372,35,122,-65.7249922800682,137.6250000000014,0.39779200000000003,0.0,0.0033244794470507306,0.0,0.19082983394956093,0.14959981155924074,False
5373,35,123,-65.7249922800682,137.6750000000014,0.39779200000000003,0.0,0.008618999762304326,0.0,0.18229180785534088,0.15049654033334312,False
5374,35,124,-65.7249922800682,137.72500000000142,0.39779200000000003,0.0,0.008605582968433844,0.0,0.17412279643895287,0.1500847355640561,False
5375,35,125,-65.7249922800682,137.77500000000143,0.36016800000000004,0.0,0.005882159985697219,0.0,0.166309016196083,0.13584479080622844,False
5376,35,126,-65.7249922800682,137.82500000000144,0.149505,0.0,0.003624222871843968,0.0,0.15883677616804612,0.0611746445263633,False
5377,35,127,-65.7249922800682,137.87500000000145,0.149505,0.0,0.00043255357505780673,0.0,0.15169258211926367,0.060019517499727636,False
5378,35,128,-65.7249922800682,137.92500000000143,0.149505,0.0,0.0010129928210510176,0.0,0.1448632113005957,0.05982315877029254,False
5379,35,129,-65.7249922800682,137.9750000000015,0.149505,0.0,0.0019895185349380314,0.0,0.13833576534405817,0.05974091790093741,False
5380,35,130,-65.7249922800682,138.02500000000148,0.149505,0.0,0.0020713696169186715,0.0,0.1320977067895621,0.05944947774370777,False
5381,35,131,-65.7249922800682,138.0750000000015,0.149505,0.0,0.0019764025992572635,0.0,0.1261368832947706,0.05912769481455285,False
5382,35,132,-65.7249922800682,138.1250000000015,0.149505,0.0,0.0020334810650136626,0.0,0.12044154253994092,0.05885719739325046,False
5383,35,133,-65.7249922800682,138.17500000000155,0.149505,0.0,0.002149585037375926,0.0,0.11500034008607236,0.058614163263647594,False
5384,35,134,-65.7249922800682,138.22500000000153,0.149505,0.0,0.002248242010930026,0.0,0.10980234189312438,0.05837892759738872,False
5385,35,135,-65.7249922800682,138.27500000000154,0.149505,0.0,0.002326710841490145,0.0,0.10483702279722609,0.05815027885023384,False
